3,2,103,2,2,3,3,11,4,2,11,10,12,17,0,5,2,5,4,88,2,2,2,2,2,277,302,2,2,2,382,2,164,2,2,2,2,2,67,3,2,2,2,2,2,70,2,3,1,2,2,3,370,2,2,2,2,2,2,225,2,2,2,13
2,2,2,3,2,3,51,10,280,8,154,85,156,0,17,8,2,3,2,55,2,2,2,3,61,65,2,2,2,330,3,4,7,3,2,2,2,3,2,2,2,2,2,2,51,270,3,2,282,2,2,2,2,3,27,2,2,2,2,2,279,3,135,2
2,2,2,2,4,2,2,65,3,2,301,6,0,156,12,11,3,3,4,11,2,2,2,2,5,2,2,2,40,186,2,3,2,2,2,4,70,3,2,3,2,252,2,4,54,183,2,2,310,65,2,3,2,2,11,2,2,2,38,1,10,2,331,2
3,2,2,3,2,6,6,7,478,235,10,0,6,85,10,18,395,355,2,2,3,2,2,169,10,2,3,2,2,12,2,2,71,2,2,2,2,2,2,2,2,2,2,2,2,14,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
2,2,2,3,2,2,2,13,7,11,0,10,301,154,11,58,4,4,2,9,2,2,2,2,161,3,3,19,2,87,2,3,3,2,2,2,2,25,2,62,2,59,3,69,260,347,2,2,35,2,2,1,2,2,2,2,2,2,2,2,303,2,146,2
2,3,5,8,2,6,162,85,277,0,11,235,2,8,2,82,297,3,278,10,6,2,2,2,4,2,2,2,2,2,2,2,2,3,2,4,82,2,2,2,2,8,2,2,2,2,291,2,2,2,13,2,2,83,2,3,2,2,2,2,2,2,2,2
2,2,2,9,4,10,319,10,0,277,7,478,3,280,4,8,226,125,13,76,2,2,2,17,2,26,2,2,3,89,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,100,150,2,3,2,2,2,2,2,26,2,2,3,2,2,2,2,2,2
2,2,3,2,3,9,6,0,10,85,13,7,65,10,11,2,7,2,242,2,2,58,387,3,2,2,2,3,2,2,2,2,2,351,2,2,2,2,2,2,218,63,2,2,2,2,4,103,284,2,214,3,2,42,2,2,6,2,25,2,61,2,2,2
2,5,6,15,11,20,0,6,319,162,2,6,2,51,3,2,17,279,3,337,3,2,2,132,2,4,76,2,2,3,2,2,76,2,1,2,2,2,2,2,2,4,3,2,2,2,374,2,2,2,2,2,2,2,73,2,2,2,2,2,2,2,2,16
3,8,78,297,169,0,20,9,10,6,2,6,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,7,68,2,2,9,2,2,2,3,309,18,2,2,2,15,2,3,2,1,75,2,2,330,3,210,290,27,2,3,2,2,8,77,2,2,1,2
10,313,16,295,0,169,11,3,4,2,2,2,4,2,2,2,3,2,2,2,115,2,17,2,2,2,2,2,3,2,2,2,2,2,61,10,285,48,2,3,71,153,2,2,2,2,15,2,3,5,30,19,2,2,2,15,14,4,304,2,2,2,2,2
62,92,12,0,295,297,15,2,9,8,3,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,5,3,136,305,1,2,2,31,92,16,24,2,3,2,2,193,2,434,5,2,2,3,27,2,157,2,2,2,2,2
15,16,0,12,16,78,6,3,2,5,2,2,2,2,103,13,3,2,84,3,2,2,4,2,2,306,2,2,2,2,13,2,125,85,2,66,2,2,2,2,4,2,2,2,2,6,3,2,2,8,35,2,329,289,2,2,80,2,2,34,2,2,4,270
33,0,16,92,313,8,5,2,2,3,2,2,2,2,2,9,2,2,2,2,295,5,9,2,135,3,2,2,2,2,2,2,2,2,279,200,2,13,2,2,2,2,4,2,2,2,2,5,2,2,63,3,2,2,3,280,4,2,61,2,5,81,2,4
0,33,15,62,10,3,2,2,2,2,2,3,2,2,3,2,5,3,2,2,3,2,3,51,2,2,2,3,2,3,2,398,2,2,121,2,2,423,2,276,2,2,59,140,25,2,2,2,2,2,2,7,2,2,2,2,2,3,2,21,9,346,2,2
